temp,rain_1h,snow_1h,clouds_all,date_time,traffic_volume,year,month,day,hour,day_of_week,is_weekend,is_rush_hour,is_holiday,weather_main_clear,weather_main_clouds,weather_main_drizzle,weather_main_fog,weather_main_haze,weather_main_mist,weather_main_rain,weather_main_smoke,weather_main_snow,weather_main_squall,weather_main_thunderstorm,weather_desc_broken clouds,weather_desc_drizzle,weather_desc_few clouds,weather_desc_fog,weather_desc_haze,weather_desc_heavy snow,weather_desc_light intensity drizzle,weather_desc_light rain,weather_desc_light snow,weather_desc_mist,weather_desc_moderate rain,weather_desc_other,weather_desc_overcast clouds,weather_desc_proximity thunderstorm,weather_desc_scattered clouds,weather_desc_sky is clear
299.59,0.0,0.0,90,2014-07-21 10:00:00,4525,2014,7,21,10,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
301.36,0.0,0.0,40,2014-07-21 11:00:00,4698,2014,7,21,11,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
302.21,0.0,0.0,40,2014-07-21 12:00:00,5153,2014,7,21,12,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
303.08,0.0,0.0,12,2014-07-21 13:00:00,4859,2014,7,21,13,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
303.84,0.0,0.0,75,2014-07-21 14:00:00,5459,2014,7,21,14,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304.22,0.0,0.0,75,2014-07-21 15:00:00,5871,2014,7,21,15,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304.68,0.0,0.0,75,2014-07-21 16:00:00,6426,2014,7,21,16,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
303.82,0.0,0.0,75,2014-07-21 17:00:00,6341,2014,7,21,17,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
303.45,0.0,0.0,90,2014-07-21 18:00:00,4651,2014,7,21,18,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
302.96,0.0,0.0,75,2014-07-21 19:00:00,3601,2014,7,21,19,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302.1,0.0,0.0,90,2014-07-21 20:00:00,2730,2014,7,21,20,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
301.35,0.0,0.0,1,2014-07-21 21:00:00,2460,2014,7,21,21,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
301.0,0.0,0.0,1,2014-07-21 22:00:00,1777,2014,7,21,22,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.6,0.0,0.0,90,2014-07-21 23:00:00,1211,2014,7,21,23,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
300.33,0.0,0.0,1,2014-07-22 00:00:00,627,2014,7,22,0,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300.01,0.0,0.0,1,2014-07-22 01:00:00,432,2014,7,22,1,1,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
299.9,0.0,0.0,75,2014-07-22 02:00:00,334,2014,7,22,2,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299.63,0.0,0.0,90,2014-07-22 03:00:00,405,2014,7,22,3,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
299.39,0.0,0.0,1,2014-07-22 04:00:00,901,2014,7,22,4,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
298.63,0.0,0.0,75,2014-07-22 05:00:00,3022,2014,7,22,5,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
297.85,0.0,0.0,1,2014-07-22 06:00:00,5588,2014,7,22,6,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
296.01,0.0,0.0,40,2014-07-22 07:00:00,6211,2014,7,22,7,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
296.11,0.0,0.0,20,2014-07-22 08:00:00,6078,2014,7,22,8,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
296.84,0.0,0.0,40,2014-07-22 09:00:00,5263,2014,7,22,9,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
297.33,0.0,0.0,40,2014-07-22 10:00:00,4607,2014,7,22,10,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
297.79,0.0,0.0,90,2014-07-22 11:00:00,4907,2014,7,22,11,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
298.41,0.0,0.0,75,2014-07-22 12:00:00,5067,2014,7,22,12,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299.5,0.0,0.0,75,2014-07-22 13:00:00,5192,2014,7,22,13,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300.25,0.0,0.0,12,2014-07-22 14:00:00,5416,2014,7,22,14,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
301.08,0.0,0.0,40,2014-07-22 15:00:00,6123,2014,7,22,15,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
301.13,0.0,0.0,40,2014-07-22 16:00:00,6865,2014,7,22,16,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
301.08,0.0,0.0,20,2014-07-22 17:00:00,6597,2014,7,22,17,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
300.79,0.0,0.0,44,2014-07-22 18:00:00,5173,2014,7,22,18,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
299.29,0.0,0.0,20,2014-07-22 19:00:00,3510,2014,7,22,19,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
297.96,0.0,0.0,20,2014-07-22 20:00:00,3070,2014,7,22,20,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
296.39,0.0,0.0,0,2014-07-22 21:00:00,2806,2014,7,22,21,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
294.98,0.0,0.0,1,2014-07-22 22:00:00,2037,2014,7,22,22,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
294.14,0.0,0.0,1,2014-07-22 23:00:00,1235,2014,7,22,23,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
293.37,0.0,0.0,1,2014-07-23 00:00:00,684,2014,7,23,0,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
292.61,0.0,0.0,1,2014-07-23 01:00:00,443,2014,7,23,1,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
291.68,0.0,0.0,1,2014-07-23 02:00:00,341,2014,7,23,2,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
290.67,0.25,0.0,1,2014-07-23 03:00:00,397,2014,7,23,3,2,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
289.81,0.0,0.0,1,2014-07-23 04:00:00,971,2014,7,23,4,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
289.12,0.0,0.0,1,2014-07-23 05:00:00,3068,2014,7,23,5,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
288.75,0.0,0.0,1,2014-07-23 06:00:00,5767,2014,7,23,6,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
289.7,0.0,0.0,40,2014-07-23 07:00:00,6511,2014,7,23,7,2,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
292.04,0.0,0.0,20,2014-07-23 08:00:00,5999,2014,7,23,8,2,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
294.16,0.0,0.0,20,2014-07-23 09:00:00,5297,2014,7,23,9,2,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
296.6,0.0,0.0,20,2014-07-23 10:00:00,4913,2014,7,23,10,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
297.79,0.0,0.0,20,2014-07-23 11:00:00,5611,2014,7,23,11,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
298.53,0.0,0.0,75,2014-07-23 12:00:00,5442,2014,7,23,12,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299.29,0.0,0.0,40,2014-07-23 13:00:00,5426,2014,7,23,13,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
299.47,0.0,0.0,40,2014-07-23 14:00:00,5610,2014,7,23,14,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
299.41,0.0,0.0,40,2014-07-23 15:00:00,6085,2014,7,23,15,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
299.58,0.0,0.0,20,2014-07-23 16:00:00,6609,2014,7,23,16,2,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
299.5,0.0,0.0,20,2014-07-23 17:00:00,6293,2014,7,23,17,2,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
299.17,0.0,0.0,20,2014-07-23 18:00:00,4872,2014,7,23,18,2,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
298.64,0.0,0.0,20,2014-07-23 19:00:00,3639,2014,7,23,19,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
296.99,0.0,0.0,20,2014-07-23 20:00:00,3135,2014,7,23,20,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
294.69,0.0,0.0,1,2014-07-23 21:00:00,2867,2014,7,23,21,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
292.43,0.0,0.0,1,2014-07-23 22:00:00,2083,2014,7,23,22,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
291.56,0.0,0.0,1,2014-07-23 23:00:00,1325,2014,7,23,23,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
290.32,0.0,0.0,1,2014-07-24 00:00:00,698,2014,7,24,0,3,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
289.91,0.0,0.0,1,2014-07-24 01:00:00,511,2014,7,24,1,3,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
288.99,0.0,0.0,1,2014-07-24 02:00:00,349,2014,7,24,2,3,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
293.37,0.0,0.0,1,2014-07-25 00:00:00,801,2014,7,25,0,4,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
292.98,0.0,0.0,1,2014-07-25 01:00:00,542,2014,7,25,1,4,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
292.28,0.0,0.0,40,2014-07-25 02:00:00,430,2014,7,25,2,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
292.69,0.0,0.0,90,2014-07-25 03:00:00,466,2014,7,25,3,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
292.84,0.0,0.0,75,2014-07-25 04:00:00,866,2014,7,25,4,4,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
292.84,0.0,0.0,75,2014-07-25 04:00:00,866,2014,7,25,4,4,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
291.84,6.1,0.0,90,2014-07-25 05:00:00,2679,2014,7,25,5,4,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
291.84,6.1,0.0,90,2014-07-25 05:00:00,2679,2014,7,25,5,4,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
291.84,6.1,0.0,90,2014-07-25 05:00:00,2679,2014,7,25,5,4,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
291.02,4.18,0.0,90,2014-07-25 06:00:00,4972,2014,7,25,6,4,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
291.02,4.18,0.0,90,2014-07-25 06:00:00,4972,2014,7,25,6,4,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
291.02,4.18,0.0,90,2014-07-25 06:00:00,4972,2014,7,25,6,4,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
290.85,1.8,0.0,90,2014-07-25 07:00:00,6000,2014,7,25,7,4,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
290.85,1.8,0.0,90,2014-07-25 07:00:00,6000,2014,7,25,7,4,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
291.43,0.86,0.0,75,2014-07-25 08:00:00,5876,2014,7,25,8,4,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
292.27,0.25,0.0,90,2014-07-25 09:00:00,5118,2014,7,25,9,4,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
293.64,0.0,0.0,90,2014-07-25 10:00:00,4669,2014,7,25,10,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
295.87,0.25,0.0,90,2014-07-25 12:00:00,5735,2014,7,25,12,4,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
298.09,0.0,0.0,75,2014-07-25 13:00:00,5572,2014,7,25,13,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298.98,0.0,0.0,75,2014-07-25 14:00:00,5866,2014,7,25,14,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299.17,0.0,0.0,90,2014-07-25 15:00:00,6390,2014,7,25,15,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
299.16,0.0,0.0,90,2014-07-25 16:00:00,6571,2014,7,25,16,4,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
299.0,0.0,0.0,90,2014-07-25 17:00:00,5901,2014,7,25,17,4,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
298.55,0.0,0.0,90,2014-07-25 18:00:00,4859,2014,7,25,18,4,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
298.43,0.0,0.0,90,2014-07-25 19:00:00,3692,2014,7,25,19,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
298.03,0.0,0.0,90,2014-07-25 20:00:00,3041,2014,7,25,20,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
297.23,0.0,0.0,90,2014-07-25 21:00:00,2896,2014,7,25,21,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
297.09,0.0,0.0,90,2014-07-25 22:00:00,2756,2014,7,25,22,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
296.88,0.0,0.0,90,2014-07-25 23:00:00,2096,2014,7,25,23,4,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
296.57,0.0,0.0,90,2014-07-26 00:00:00,1450,2014,7,26,0,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
296.04,0.0,0.0,75,2014-07-26 01:00:00,873,2014,7,26,1,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295.87,0.0,0.0,90,2014-07-26 02:00:00,664,2014,7,26,2,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
295.62,0.0,0.0,75,2014-07-26 03:00:00,462,2014,7,26,3,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295.41,0.0,0.0,75,2014-07-26 04:00:00,460,2014,7,26,4,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
294.86,0.0,0.0,1,2014-07-26 05:00:00,920,2014,7,26,5,5,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
294.02,0.0,0.0,1,2014-07-26 06:00:00,1574,2014,7,26,6,5,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
293.96,0.0,0.0,75,2014-07-26 07:00:00,2070,2014,7,26,7,5,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
295.3,0.0,0.0,75,2014-07-26 08:00:00,2798,2014,7,26,8,5,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
296.56,0.0,0.0,40,2014-07-26 09:00:00,3440,2014,7,26,9,5,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
298.58,0.0,0.0,20,2014-07-26 10:00:00,3948,2014,7,26,10,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
299.5,0.0,0.0,75,2014-07-26 11:00:00,4384,2014,7,26,11,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299.06,0.0,0.0,75,2014-07-26 12:00:00,4669,2014,7,26,12,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299.13,0.0,0.0,75,2014-07-26 13:00:00,4798,2014,7,26,13,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300.84,0.0,0.0,75,2014-07-26 14:00:00,4479,2014,7,26,14,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
301.9,0.0,0.0,40,2014-07-26 15:00:00,4531,2014,7,26,15,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
302.46,0.0,0.0,40,2014-07-26 16:00:00,4547,2014,7,26,16,5,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
302.34,0.0,0.0,40,2014-07-26 17:00:00,4346,2014,7,26,17,5,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
301.94,0.0,0.0,20,2014-07-26 18:00:00,3864,2014,7,26,18,5,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
301.19,0.0,0.0,75,2014-07-26 19:00:00,3642,2014,7,26,19,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300.05,0.0,0.0,40,2014-07-26 20:00:00,3446,2014,7,26,20,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
298.32,0.0,0.0,1,2014-07-26 21:00:00,3576,2014,7,26,21,5,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
296.19,0.0,0.0,1,2014-07-26 22:00:00,3027,2014,7,26,22,5,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
295.51,0.0,0.0,75,2014-07-26 23:00:00,2466,2014,7,26,23,5,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295.0,0.0,0.0,90,2014-07-27 00:00:00,1341,2014,7,27,0,6,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
294.57,0.0,0.0,1,2014-07-27 01:00:00,997,2014,7,27,1,6,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
293.96,0.0,0.0,1,2014-07-27 02:00:00,804,2014,7,27,2,6,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
292.25,0.0,0.0,1,2014-07-27 04:00:00,376,2014,7,27,4,6,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
291.6,0.0,0.0,1,2014-07-27 05:00:00,562,2014,7,27,5,6,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
291.2,0.0,0.0,1,2014-07-27 06:00:00,861,2014,7,27,6,6,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
291.49,0.0,0.0,20,2014-07-27 07:00:00,1150,2014,7,27,7,6,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
291.77,0.0,0.0,75,2014-07-27 08:00:00,1735,2014,7,27,8,6,1,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
292.2,0.0,0.0,75,2014-07-27 09:00:00,2734,2014,7,27,9,6,1,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293.08,0.0,0.0,90,2014-07-27 10:00:00,3420,2014,7,27,10,6,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
293.91,0.25,0.0,75,2014-07-27 11:00:00,4128,2014,7,27,11,6,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
294.43,0.0,0.0,75,2014-07-27 12:00:00,4388,2014,7,27,12,6,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
295.4,0.0,0.0,75,2014-07-27 13:00:00,4403,2014,7,27,13,6,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
296.48,0.0,0.0,40,2014-07-27 14:00:00,4350,2014,7,27,14,6,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
296.76,0.32,0.0,75,2014-07-27 15:00:00,4385,2014,7,27,15,6,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
296.49,0.38,0.0,75,2014-07-27 16:00:00,4468,2014,7,27,16,6,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
292.56,0.25,0.0,1,2014-07-30 09:00:00,5519,2014,7,30,9,2,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
